COUNTY,tag,value,cost,event,median,postbirth,prebirth,prescript,total,claim,recipi,measure
FOUNTAIN,Prescription Related Claims,153864.58,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
FOUNTAIN,Prescription Related Claims,153235.23,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
FOUNTAIN,Prescription Related Claims,307099.81,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
FOUNTAIN,Prescription Related Claims,5763,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
FOUNTAIN,Prescription Related Claims,3207,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
FOUNTAIN,Prescription Related Claims,2556,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
FRANKLIN,Prescription Related Claims,11.78,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
FRANKLIN,Prescription Related Claims,11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
FRANKLIN,Prescription Related Claims,98173.5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
FRANKLIN,Prescription Related Claims,75572.8,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
FRANKLIN,Prescription Related Claims,173746.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
FRANKLIN,Prescription Related Claims,3266,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
FRANKLIN,Prescription Related Claims,1724,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
FRANKLIN,Prescription Related Claims,1542,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
FULTON,Prescription Related Claims,11.94,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
FULTON,Prescription Related Claims,11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
FULTON,Prescription Related Claims,344808.08,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
FULTON,Prescription Related Claims,134913.6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
FULTON,Prescription Related Claims,479721.68,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
FULTON,Prescription Related Claims,3710,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
FULTON,Prescription Related Claims,1879,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
FULTON,Prescription Related Claims,1831,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
GIBSON,Prescription Related Claims,20.72,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
GIBSON,Prescription Related Claims,14.16,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
GIBSON,Prescription Related Claims,1490413.53,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
GIBSON,Prescription Related Claims,563279.65,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
GIBSON,Prescription Related Claims,2053693.18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
GIBSON,Prescription Related Claims,17142,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
GIBSON,Prescription Related Claims,10588,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
GIBSON,Prescription Related Claims,6554,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
GRANT,Prescription Related Claims,11.19,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
GRANT,Prescription Related Claims,10.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
GRANT,Prescription Related Claims,1076760.09,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
GRANT,Prescription Related Claims,1026962.22,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
GRANT,Prescription Related Claims,2103722.31,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
GRANT,Prescription Related Claims,26969,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
GRANT,Prescription Related Claims,10923,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
GRANT,Prescription Related Claims,16046,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
GREENE,Prescription Related Claims,12.65,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
GREENE,Prescription Related Claims,10.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
GREENE,Prescription Related Claims,574383.3,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
GREENE,Prescription Related Claims,404153.94,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
GREENE,Prescription Related Claims,978537.24,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
GREENE,Prescription Related Claims,11011,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
GREENE,Prescription Related Claims,5905,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
GREENE,Prescription Related Claims,5106,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
HAMILTON,Prescription Related Claims,12.81,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
HAMILTON,Prescription Related Claims,12.32,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
HAMILTON,Prescription Related Claims,1584246.14,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
HAMILTON,Prescription Related Claims,735711.63,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
HAMILTON,Prescription Related Claims,2319957.77,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
HAMILTON,Prescription Related Claims,25658,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
HAMILTON,Prescription Related Claims,14860,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
HAMILTON,Prescription Related Claims,10798,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
HANCOCK,Prescription Related Claims,15.5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
HANCOCK,Prescription Related Claims,11.56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
HANCOCK,Prescription Related Claims,545974.38,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
HANCOCK,Prescription Related Claims,503014.87,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
HANCOCK,Prescription Related Claims,1048989.25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
HANCOCK,Prescription Related Claims,13857,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
HANCOCK,Prescription Related Claims,7012,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
HANCOCK,Prescription Related Claims,6845,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
HARRISON,Prescription Related Claims,11.63,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
HARRISON,Prescription Related Claims,10.92,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
HARRISON,Prescription Related Claims,448201.03,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
HARRISON,Prescription Related Claims,337712.38,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
HARRISON,Prescription Related Claims,785913.41,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
HARRISON,Prescription Related Claims,14024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
HARRISON,Prescription Related Claims,6372,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
HARRISON,Prescription Related Claims,7652,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
HENDRICKS,Prescription Related Claims,12.83,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
HENDRICKS,Prescription Related Claims,11.24,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
HENDRICKS,Prescription Related Claims,915149.05,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
HENDRICKS,Prescription Related Claims,698979.69,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
HENDRICKS,Prescription Related Claims,1614128.74,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
HENDRICKS,Prescription Related Claims,19845,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
HENDRICKS,Prescription Related Claims,10157,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
HENDRICKS,Prescription Related Claims,9688,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
HENRY,Prescription Related Claims,10.54,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
HENRY,Prescription Related Claims,10.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
HENRY,Prescription Related Claims,1153365.95,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
HENRY,Prescription Related Claims,760036.5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
HENRY,Prescription Related Claims,1913402.45,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
HENRY,Prescription Related Claims,20302,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
HENRY,Prescription Related Claims,9937,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
HENRY,Prescription Related Claims,10365,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
HOWARD,Prescription Related Claims,13.32,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
HOWARD,Prescription Related Claims,10.65,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
HOWARD,Prescription Related Claims,1585683.77,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
HOWARD,Prescription Related Claims,1012793.89,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
HOWARD,Prescription Related Claims,2598477.66,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
HOWARD,Prescription Related Claims,32248,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
HOWARD,Prescription Related Claims,17251,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
HOWARD,Prescription Related Claims,14997,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
HUNTINGTON,Prescription Related Claims,10.26,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
HUNTINGTON,Prescription Related Claims,10.26,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
HUNTINGTON,Prescription Related Claims,661734.82,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
HUNTINGTON,Prescription Related Claims,506549.54,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
HUNTINGTON,Prescription Related Claims,1168284.36,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
HUNTINGTON,Prescription Related Claims,15391,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
HUNTINGTON,Prescription Related Claims,6812,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
HUNTINGTON,Prescription Related Claims,8579,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
JACKSON,Prescription Related Claims,12.51,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
JACKSON,Prescription Related Claims,11.31,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
JACKSON,Prescription Related Claims,893893.21,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
JACKSON,Prescription Related Claims,309122.81,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
JACKSON,Prescription Related Claims,1203016.02,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
JACKSON,Prescription Related Claims,12581,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
JACKSON,Prescription Related Claims,7236,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
JACKSON,Prescription Related Claims,5345,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
JASPER,Prescription Related Claims,13.74,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
JASPER,Prescription Related Claims,13.77,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
JASPER,Prescription Related Claims,659390.39,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
JASPER,Prescription Related Claims,265968.37,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
JASPER,Prescription Related Claims,925358.76,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
JASPER,Prescription Related Claims,10365,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
JASPER,Prescription Related Claims,5940,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
JASPER,Prescription Related Claims,4425,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
JAY,Prescription Related Claims,10.17,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
JAY,Prescription Related Claims,13.86,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
JAY,Prescription Related Claims,218557.37,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
JAY,Prescription Related Claims,257813.56,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
JAY,Prescription Related Claims,476370.93,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
JAY,Prescription Related Claims,6030,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
JAY,Prescription Related Claims,2882,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
JAY,Prescription Related Claims,3148,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
JEFFERSON,Prescription Related Claims,13.04,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
JEFFERSON,Prescription Related Claims,12.62,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
JEFFERSON,Prescription Related Claims,570251.61,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
JEFFERSON,Prescription Related Claims,317339.36,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
JEFFERSON,Prescription Related Claims,887590.97,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
JEFFERSON,Prescription Related Claims,14256,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
JEFFERSON,Prescription Related Claims,5887,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
JEFFERSON,Prescription Related Claims,8369,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
JENNINGS,Prescription Related Claims,11.84,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
JENNINGS,Prescription Related Claims,10.68,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
JENNINGS,Prescription Related Claims,416395.74,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
JENNINGS,Prescription Related Claims,268860.93,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
JENNINGS,Prescription Related Claims,685256.67,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
JENNINGS,Prescription Related Claims,9854,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
JENNINGS,Prescription Related Claims,5262,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
JENNINGS,Prescription Related Claims,4592,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
JOHNSON,Prescription Related Claims,12.72,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
JOHNSON,Prescription Related Claims,11.02,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
JOHNSON,Prescription Related Claims,1302998.44,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
JOHNSON,Prescription Related Claims,853982.39,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
JOHNSON,Prescription Related Claims,2156980.83,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
JOHNSON,Prescription Related Claims,32617,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
JOHNSON,Prescription Related Claims,15870,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
JOHNSON,Prescription Related Claims,16747,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
KNOX,Prescription Related Claims,13.07,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
KNOX,Prescription Related Claims,10.26,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
KNOX,Prescription Related Claims,2059152.2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
KNOX,Prescription Related Claims,1068500.15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
KNOX,Prescription Related Claims,3127652.35,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
KNOX,Prescription Related Claims,32642,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
KNOX,Prescription Related Claims,18113,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
KNOX,Prescription Related Claims,14529,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
KOSCIUSKO,Prescription Related Claims,10.58,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
KOSCIUSKO,Prescription Related Claims,11.08,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
KOSCIUSKO,Prescription Related Claims,692451.58,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
KOSCIUSKO,Prescription Related Claims,478630.79,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
KOSCIUSKO,Prescription Related Claims,1171082.37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
KOSCIUSKO,Prescription Related Claims,17332,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
KOSCIUSKO,Prescription Related Claims,8460,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
KOSCIUSKO,Prescription Related Claims,8872,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
LAGRANGE,Prescription Related Claims,12.65,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
LAGRANGE,Prescription Related Claims,10.42,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
LAGRANGE,Prescription Related Claims,402495.27,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
LAGRANGE,Prescription Related Claims,151308.48,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
LAGRANGE,Prescription Related Claims,553803.75,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Cost
LAGRANGE,Prescription Related Claims,6620,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescriptions
LAGRANGE,Prescription Related Claims,3682,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Total Prescription Postbirth Events
LAGRANGE,Prescription Related Claims,2938,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Total Prescription Prebirth Events
LAKE,Prescription Related Claims,11.8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
LAKE,Prescription Related Claims,10.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
LAKE,Prescription Related Claims,8437880.78,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Postbirth Prescription Event Cost
LAKE,Prescription Related Claims,6129813.47,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Prebirth Prescription Event Cost
